AnchorRepo,AnchorUrl,CandidateRepo,CandidateUrl,CandidateOwner,CandidateLanguage,CandidateStars,CandidateSubdomain,Score,ScoreBase,PenaltyCrossAnchorFreq,PenaltyRetrieval,PenaltyNotes,Qualified,TopicJaccard,LexicalJaccard,LanguageMatch,StarSimilarity,RecencySimilarity,SubdomainMatch,QueryCoverage,TopSignals,ScoreBreakdownJson,WhyQualified,SourceQueries,Description,Rank,_anchor_folder,_anchor
ultralytics/yolov5,https://github.com/ultralytics/yolov5,Megvii-BaseDetection/YOLOX,https://github.com/Megvii-BaseDetection/YOLOX,Megvii-BaseDetection,Python,10467,deep-learning,1010.33,1010.33,0,50,QueryCoverage excluded from Score (recommended).,True,0.3333,0,1,0.6304,1,1,0.3333,Topic+Lang+Subdomain,"{""Topic"":300.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":110.33,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":1010.33,""ScoreFinal"":1010.33}",Score>=MinimumScore,y language:Python stars:>=50,"YOLOX is a high-performance anchor-free YOLO, exceeding yolov3~v5 with MegEngine, ONNX, TensorRT, ncnn, and OpenVINO supported. Documentation: https://yolox.readthedocs.io/",1,ultralytics-yolov5,ultralytics/yolov5
ultralytics/yolov5,https://github.com/ultralytics/yolov5,WangQvQ/YOLOMagic,https://github.com/WangQvQ/YOLOMagic,WangQvQ,Python,513,deep-learning,1000,1000,0,50,QueryCoverage excluded from Score (recommended).,True,0.5,0,1,0,0.6,1,0.3333,Topic+Lang+Subdomain,"{""Topic"":450.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":75.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":1000.0,""ScoreFinal"":1000.0}",Score>=MinimumScore,yolov5 language:Python stars:>=50,"YOLO Magic🪄 is an extension based on Ultralytics' YOLOv5, designed to provide more powerful functionality and simpler operations for visual tasks.",2,ultralytics-yolov5,ultralytics/yolov5
ultralytics/yolov5,https://github.com/ultralytics/yolov5,tinyvision/DAMO-YOLO,https://github.com/tinyvision/DAMO-YOLO,tinyvision,Python,3168,deep-learning,982.57,982.57,0,100,QueryCoverage excluded from Score (recommended).,True,0.3529,0,1,0.371,1,1,0.6667,Topic+Lang+Subdomain,"{""Topic"":317.65,""Lexical"":0.0,""Lang"":250.0,""Stars"":64.92,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":982.57,""ScoreFinal"":982.57}",Score>=MinimumScore,yolov5 language:Python stars:>=50 | y language:Python stars:>=50,"DAMO-YOLO: a fast and accurate object detection method with some new techs, including NAS backbones, efficient RepGFPN, ZeroHead, AlignedOTA, and distillation enhancement.",3,ultralytics-yolov5,ultralytics/yolov5
ultralytics/yolov5,https://github.com/ultralytics/yolov5,ayooshkathuria/pytorch-yolo-v3,https://github.com/ayooshkathuria/pytorch-yolo-v3,ayooshkathuria,Python,3317,deep-learning,943.59,943.59,0,50,QueryCoverage excluded from Score (recommended).,True,0.3077,0,1,0.381,1,1,0.3333,Topic+Lang+Subdomain,"{""Topic"":276.92,""Lexical"":0.0,""Lang"":250.0,""Stars"":66.67,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":943.59,""ScoreFinal"":943.59}",Score>=MinimumScore,y language:Python stars:>=50,A PyTorch implementation of the YOLO v3 object detection algorithm,4,ultralytics-yolov5,ultralytics/yolov5
ultralytics/yolov5,https://github.com/ultralytics/yolov5,onnx/onnx,https://github.com/onnx/onnx,onnx,Python,20857,deep-learning,916.43,950.81,34.38,50,QueryCoverage excluded from Score (recommended).,True,0.2381,0,1,0.7802,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":214.29,""Lexical"":0.0,""Lang"":250.0,""Stars"":136.53,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":34.38,""ScoreBase"":950.81,""ScoreFinal"":916.43}",Score>=MinimumScore,topic:deep-learning language:Python stars:>=50,Open standard for machine learning interoperability,5,ultralytics-yolov5,ultralytics/yolov5
ultralytics/yolov5,https://github.com/ultralytics/yolov5,open-mmlab/mmyolo,https://github.com/open-mmlab/mmyolo,open-mmlab,Python,3444,deep-learning,893.09,893.09,0,50,QueryCoverage excluded from Score (recommended).,True,0.25,0,1,0.3891,1,1,0.3333,Lang+Topic+Subdomain,"{""Topic"":225.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":68.09,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":893.09,""ScoreFinal"":893.09}",Score>=MinimumScore,yolov5 language:Python stars:>=50,"OpenMMLab YOLO series toolbox and benchmark. Implemented RTMDet, RTMDet-Rotated,YOLOv5, YOLOv6, YOLOv7, YOLOv8,YOLOX, PPYOLOE, etc.",6,ultralytics-yolov5,ultralytics/yolov5
ultralytics/yolov5,https://github.com/ultralytics/yolov5,roboflow/supervision,https://github.com/roboflow/supervision,roboflow,Python,39249,deep-learning,889.56,927.22,37.66,100,QueryCoverage excluded from Score (recommended).,True,0.1852,0,1,0.9174,1,1,0.6667,Lang+Subdomain+Topic,"{""Topic"":166.67,""Lexical"":0.0,""Lang"":250.0,""Stars"":160.55,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":37.66,""ScoreBase"":927.22,""ScoreFinal"":889.56}",Score>=MinimumScore,topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100,We write your reusable computer vision tools. 💜,7,ultralytics-yolov5,ultralytics/yolov5
ultralytics/yolov5,https://github.com/ultralytics/yolov5,keras-team/keras,https://github.com/keras-team/keras,keras-team,Python,64073,deep-learning,883.91,920.83,36.91,100,QueryCoverage excluded from Score (recommended).,True,0.1667,0,1,0.9761,1,1,0.6667,Lang+Subdomain+Stars,"{""Topic"":150.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":170.83,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":36.91,""ScoreBase"":920.83,""ScoreFinal"":883.91}",Score>=MinimumScore,topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100,Deep Learning for humans,8,ultralytics-yolov5,ultralytics/yolov5
ultralytics/yolov5,https://github.com/ultralytics/yolov5,PeterH0323/Smart_Construction,https://github.com/PeterH0323/Smart_Construction,PeterH0323,Python,2608,deep-learning,882.53,882.53,0,50,QueryCoverage excluded from Score (recommended).,True,0.25,0,1,0.3288,1,1,0.3333,Lang+Topic+Subdomain,"{""Topic"":225.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":57.53,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":882.53,""ScoreFinal"":882.53}",Score>=MinimumScore,yolov5 language:Python stars:>=50,Base on YOLOv5 Head Person Helmet Detection on Construction Sites，基于目标检测工地安全帽和禁入危险区域识别系统，🚀😆附 YOLOv5 训练自己的数据集超详细教程🚀😆2021.3新增可视化界面❗❗,9,ultralytics-yolov5,ultralytics/yolov5
ultralytics/yolov5,https://github.com/ultralytics/yolov5,Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning,Lightning-AI,Python,31152,deep-learning,872.94,910.59,37.66,100,QueryCoverage excluded from Score (recommended).,True,0.1765,0,1,0.8673,1,1,0.6667,Lang+Subdomain+Topic,"{""Topic"":158.82,""Lexical"":0.0,""Lang"":250.0,""Stars"":151.77,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":37.66,""ScoreBase"":910.59,""ScoreFinal"":872.94}",Score>=MinimumScore,topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100,"Pretrain, finetune ANY AI model of ANY size on 1 or 10,000+ GPUs with zero code changes.",10,ultralytics-yolov5,ultralytics/yolov5
